ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
13322083,JG558122,12/29/2023 02:09:00 AM,049XX N ELSTON AVE,0610,BURGLARY,FORCIBLE ENTRY,AUTO / BOAT / RV DEALERSHIP,false,false,1712,017,39,14,05,1144766,1932175,2023,12/21/2024 03:40:46 PM,41.969901684,-87.743073628,"(41.969901684, -87.743073628)",28,21869,14,751,38,48,1,48
12948041,JG111170,01/10/2023 10:00:00 AM,025XX S CALIFORNIA AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,false,true,1033,010,12,30,08B,1158108,1887078,2023,08/19/2023 03:40:26 PM,41.845889112,-87.695247946,"(41.845889112, -87.695247946)",29,21569,32,262,14,43,21,159
13249205,JG469706,08/08/2023 03:00:00 PM,004XX W FULLERTON PKWY,0810,THEFT,OVER $500,APARTMENT,false,false,1814,018,43,7,06,1173075,1916244,2023,10/21/2023 03:41:12 PM,41.925604131,-87.639455017,"(41.925604131, -87.639455017)",51,21190,68,101,34,16,5,178
13024583,JG201684,03/27/2023 08:35:00 PM,079XX S KEDZIE AVE,0880,THEFT,PURSE-SNATCHING,CTA BUS STOP,false,false,0834,008,18,70,06,1156419,1852003,2023,08/19/2023 03:40:26 PM,41.74967273,-87.702391276,"(41.74967273, -87.702391276)",6,4300,69,199,30,8,13,226
13110431,JG305174,06/16/2023 06:30:00 AM,091XX S STONY ISLAND AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,GAS STATION,false,false,0413,004,8,48,07,1188515,1844485,2023,08/19/2023 03:40:26 PM,41.728336543,-87.58501858,"(41.728336543, -87.58501858)",9,21202,44,492,35,25,19,246
13212297,JG426285,09/15/2023 06:00:00 PM,057XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0232,002,20,40,14,1179905,1867002,2023,09/23/2023 03:42:06 PM,41.790326702,-87.615870527,"(41.790326702, -87.615870527)",53,22260,7,402,4,60,24,124
13120581,JG316329,06/25/2023 08:00:00 PM,013XX W FLETCHER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,false,false,1933,019,32,6,14,1166932,1921034,2023,08/19/2023 03:40:26 PM,41.938882329,-87.661889437,"(41.938882329, -87.661889437)",16,4449,57,679,40,22,5,31
13055773,JG239303,04/26/2023 12:30:00 PM,011XX S CANAL ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0124,001,28,28,11,1173303,1895451,2023,08/19/2023 03:40:26 PM,41.868541914,-87.639235361,"(41.868541914, -87.639235361)",48,14917,29,97,26,44,22,147
13154996,JG358013,07/27/2023 11:00:00 AM,032XX S PRAIRIE AVE,0460,BATTERY,SIMPLE,APARTMENT,false,false,0211,002,3,35,08B,1178466,1883520,2023,08/19/2023 03:40:26 PM,41.835686337,-87.620644613,"(41.835686337, -87.620644613)",12,21194,1,190,9,40,24,169
13241967,JG461797,10/13/2023 09:19:00 AM,105XX S EDBROOKE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0512,005,9,49,08B,1179133,1835043,2023,10/24/2023 03:40:34 PM,41.702645135,-87.619673136,"(41.702645135, -87.619673136)",30,21861,45,236,43,19,10,256
13095052,JG286941,06/03/2023 06:41:00 PM,079XX S HALSTED ST,1821,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,SIDEWALK,true,false,0621,006,17,71,18,1172345,1852245,2023,08/19/2023 03:40:26 PM,41.750001514,-87.644024583,"(41.750001514, -87.644024583)",17,21554,70,529,31,59,20,229
13110385,JG304891,06/17/2023 04:53:00 PM,076XX S MAY ST,041A,BATTERY,AGGRAVATED - HANDGUN,SIDEWALK,false,false,0612,006,17,71,04B,1169978,1854041,2023,08/19/2023 03:40:26 PM,41.754981686,-87.652646228,"(41.754981686, -87.652646228)",17,21554,70,572,31,59,20,230
13037449,JG217796,03/27/2023 09:00:00 AM,071XX S WESTERN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,DRUG STORE,false,false,0832,008,18,66,11,1161607,1857352,2023,08/19/2023 03:40:26 PM,41.764245207,-87.683232026,"(41.764245207, -87.683232026)",6,22257,64,333,30,58,13,207
12982381,JG151830,02/13/2023 11:32:00 PM,006XX N STATE ST,0460,BATTERY,SIMPLE,STREET,false,false,1832,018,42,8,08B,1176262,1904268,2023,08/19/2023 03:40:26 PM,41.8926701,-87.628106353,"(41.8926701, -87.628106353)",22,21182,37,626,36,6,14,74
13125730,JG323441,06/30/2023 07:00:00 PM,074XX N SEELEY AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2424,024,49,1,06,1161339,1949469,2023,08/19/2023 03:40:26 PM,42.017027511,-87.681650032,"(42.017027511, -87.681650032)",3,22528,10,52,5,12,11,33
13186229,JG395088,08/23/2023 10:44:00 PM,019XX S THROOP ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,false,false,1235,012,25,31,04A,1168009,1890791,2023,08/31/2023 03:42:57 PM,41.855870302,-87.658805093,"(41.855870302, -87.658805093)",8,14920,33,365,26,43,15,158
13163588,JG368292,08/02/2023 01:00:00 AM,035XX N CLARK ST,0810,THEFT,OVER $500,SIDEWALK,false,false,1924,019,44,6,06,1168480,1923896,2023,08/19/2023 03:40:26 PM,41.94670237,-87.656117076,"(41.94670237, -87.656117076)",38,4449,57,211,25,22,5,28
13154485,JG357280,07/26/2023 06:40:00 PM,006XX W LAWRENCE DR,0560,ASSAULT,SIMPLE,STREET,false,false,1914,019,46,3,08A,1171129,1932268,2023,08/19/2023 03:40:26 PM,41.969617549,-87.646133437,"(41.969617549, -87.646133437)",40,22616,31,635,16,15,2,14
13277327,JG503767,11/12/2023 09:42:00 PM,029XX W ADDISON ST,0860,THEFT,RETAIL THEFT,OTHER (SPECIFY),false,false,1733,017,33,21,06,1156161,1923783,2023,11/20/2023 03:41:07 PM,41.946650449,-87.701401143,"(41.946650449, -87.701401143)",2,21538,22,372,20,39,1,23
13159810,JG363151,07/30/2023 03:09:00 PM,044XX N RICHMOND ST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,false,false,1724,017,33,14,06,1155915,1929348,2023,08/19/2023 03:40:26 PM,41.961926136,-87.702154714,"(41.961926136, -87.702154714)",2,21849,14,258,20,20,1,13
13238802,JG457981,10/10/2023 10:53:00 AM,003XX E 70TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0322,003,6,69,14,1179441,1858673,2023,10/18/2023 03:42:30 PM,41.767481708,-87.617825989,"(41.767481708, -87.617825989)",31,22260,67,514,32,60,18,211
13054407,JG238048,04/26/2023 01:30:00 PM,0000X S WABASH AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,false,false,0112,001,34,32,11,1176815,1900232,2023,08/19/2023 03:40:26 PM,41.881582612,-87.626197575,"(41.881582612, -87.626197575)",22,14311,38,367,36,34,22,93
12946212,JG108814,01/08/2023 12:00:00 AM,048XX W CHICAGO AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,false,false,1531,015,37,25,05,1144029,1904874,2023,08/19/2023 03:40:26 PM,41.894999013,-87.746470784,"(41.894999013, -87.746470784)",4,4299,26,578,45,5,25,69
13270892,JG496781,05/31/2023 04:02:00 PM,001XX S MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,OTHER (SPECIFY),false,false,0112,001,34,32,26,1177321,1899793,2023,11/10/2023 03:40:18 PM,41.880366516,-87.6243529,"(41.880366516, -87.6243529)",22,14311,38,367,36,29,22,87
13000474,JG173803,03/04/2023 01:36:00 PM,115XX S HALSTED ST,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,false,false,0524,005,34,53,26,1173048,1828494,2023,08/19/2023 03:40:26 PM,41.684809877,-87.642147208,"(41.684809877, -87.642147208)",45,22212,50,642,22,13,10,220
13021735,JG199188,03/25/2023 11:15:00 PM,078XX S YATES BLVD,031A,ROBBERY,ARMED - HANDGUN,ALLEY,false,false,0421,004,7,43,03,1193560,1853402,2023,08/19/2023 03:40:26 PM,41.752683721,-87.566246885,"(41.752683721, -87.566246885)",43,22538,39,246,37,24,19,225
12944784,JG107366,01/06/2023 09:00:00 PM,068XX S CLYDE AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,0331,003,5,43,06,1191392,1859988,2023,08/19/2023 03:40:26 PM,41.770809007,-87.573978518,"(41.770809007, -87.573978518)",32,22538,39,152,33,24,18,262
13231740,JG449649,10/03/2023 01:30:00 PM,047XX N SPAULDING AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,false,true,1713,017,33,14,26,1153526,1931284,2023,10/11/2023 03:41:35 PM,41.967286595,-87.710886387,"(41.967286595, -87.710886387)",2,21849,14,118,20,20,1,1
13269532,JG495468,11/07/2023 05:15:00 PM,009XX W WILSON AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,false,false,1914,019,46,3,26,1169228,1930736,2023,11/15/2023 03:42:18 PM,41.965455324,-87.653168121,"(41.965455324, -87.653168121)",37,22616,31,19,39,15,5,4
13074118,JG262193,05/16/2023 12:00:00 AM,030XX S KEELER AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1031,010,22,30,07,1148871,1883964,2023,08/19/2023 03:40:26 PM,41.837527214,-87.729227658,"(41.837527214, -87.729227658)",14,21569,32,248,28,57,21,167
12985917,JG156397,02/17/2023 04:18:00 PM,012XX N NOBLE ST,0460,BATTERY,SIMPLE,STREET,false,false,1433,014,2,24,08B,1166831,1908311,2023,08/19/2023 03:40:26 PM,41.903971855,-87.66262636,"(41.903971855, -87.66262636)",16,22620,25,109,11,49,7,191
13205568,JG418176,09/09/2023 11:42:00 PM,024XX N TALMAN AVE,031A,ROBBERY,ARMED - HANDGUN,SIDEWALK,false,false,1431,014,1,22,03,1158290,1916226,2023,09/17/2023 03:42:50 PM,41.925870192,-87.693782785,"(41.925870192, -87.693782785)",24,22535,23,468,40,1,7,184
12959868,JG124932,01/22/2023 12:00:00 AM,002XX S STATE ST,0460,BATTERY,SIMPLE,CTA PLATFORM,false,false,0113,001,42,32,08B,1176417,1899156,2023,08/19/2023 03:40:26 PM,41.878638996,-87.627691486,"(41.878638996, -87.627691486)",22,14912,38,92,36,29,22,126
13296009,JG526694,12/03/2023 02:59:00 AM,071XX S WOLCOTT AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0735,007,17,67,08B,1164924,1857250,2023,12/11/2023 03:47:22 PM,41.763895869,-87.671077231,"(41.763895869, -87.671077231)",17,22257,65,433,31,23,17,7
13187230,JG396289,08/24/2023 06:30:00 PM,083XX S MANISTEE AVE,0810,THEFT,OVER $500,APARTMENT,false,true,0423,004,7,46,06,1195947,1850167,2023,09/01/2023 03:43:17 PM,41.743747899,-87.557606571,"(41.743747899, -87.557606571)",43,21202,42,244,37,25,19,238
12997506,JG162848,02/22/2023 11:00:00 PM,115XX S ABERDEEN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0524,005,34,53,14,1171062,1828295,2023,08/19/2023 03:40:26 PM,41.684307283,-87.6494232,"(41.684307283, -87.6494232)",45,22212,50,642,22,13,10,220
13303384,JG535695,12/10/2023 06:40:00 AM,021XX W DEVON AVE,0610,BURGLARY,FORCIBLE ENTRY,OTHER (SPECIFY),true,false,2412,024,50,2,05,1160712,1942467,2023,01/07/2024 03:40:42 PM,41.997826901,-87.684152612,"(41.997826901, -87.684152612)",42,4450,20,320,27,12,11,46
13130003,JG328518,07/04/2023 10:00:00 PM,056XX S TRUMBULL AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,true,0822,008,14,63,26,1154338,1867069,2023,08/19/2023 03:40:26 PM,41.791057801,-87.709616642,"(41.791057801, -87.709616642)",49,21867,61,801,8,58,13,129
13277605,JG504590,11/14/2023 11:30:00 PM,057XX W OHIO ST,0461,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, SERIOUS INJURY",STREET,true,false,1512,015,29,25,04B,1137970,1903398,2023,08/09/2024 03:40:30 PM,41.891060252,-87.768759881,"(41.891060252, -87.768759881)",52,22216,26,672,7,32,25,85
13063206,JG248799,05/05/2023 03:00:00 AM,013XX S FAIRFIELD AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,false,false,1023,010,28,29,05,1158244,1893679,2023,08/19/2023 03:40:26 PM,41.864000189,-87.69456862,"(41.864000189, -87.69456862)",11,14920,30,16,23,43,21,151
13234301,JG452547,10/05/2023 08:56:00 PM,027XX S HOMAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,RESIDENCE,true,false,1032,010,22,30,15,1154144,1885530,2023,10/13/2023 03:41:35 PM,41.841721113,-87.709836833,"(41.841721113, -87.709836833)",14,21569,32,312,28,57,21,166
13113518,JG308976,06/20/2023 06:11:00 PM,040XX E 98TH ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,true,false,0432,004,10,52,18,1204403,1840770,2023,08/19/2023 03:40:26 PM,41.717748564,-87.526946504,"(41.717748564, -87.526946504)",47,21202,49,705,47,25,19,247
13095511,JG287403,06/02/2023 02:30:00 PM,049XX S LAKE SHORE DR SB,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0222,002,5,39,06,1188477,1872670,2023,08/19/2023 03:40:26 PM,41.805679494,-87.58425861,"(41.805679494, -87.58425861)",1,21192,5,400,33,10,24,113
13086012,JG274585,05/09/2023 09:00:00 PM,045XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1131,011,28,26,07,1146319,1897308,2023,08/19/2023 03:40:26 PM,41.874193745,-87.738252825,"(41.874193745, -87.738252825)",36,21572,27,716,23,30,16,143
13487125,JH296464,02/25/2023 07:39:00 PM,013XX W TOUHY AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,false,false,2423,024,49,1,26,,,2023,06/08/2024 03:41:06 PM,,,,,,,,,,,
13326039,JH101507,12/31/2023 12:00:00 PM,107XX S UNION AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,2233,022,21,49,14,1173549,1833658,2023,12/21/2024 03:40:46 PM,41.698969648,-87.640161061,"(41.698969648, -87.640161061)",45,21861,45,525,22,19,9,258
13191505,JG401352,08/28/2023 03:47:00 PM,130XX S DREXEL AVE,0420,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,CHA PARKING LOT / GROUNDS,false,false,0533,005,10,54,04B,1184571,1818785,2023,09/05/2023 03:41:42 PM,41.657905579,-87.600267289,"(41.657905579, -87.600267289)",30,4460,51,9,43,47,10,221
12954298,JG118465,01/15/2023 08:00:00 AM,039XX W ARTHINGTON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1132,011,24,26,14,1150262,1895745,2023,08/19/2023 03:40:26 PM,41.869828768,-87.723816556,"(41.869828768, -87.723816556)",36,21572,27,702,14,30,16,142
13183040,JG391396,08/19/2023 09:00:00 PM,0000X N STATE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,false,0112,001,34,32,06,1176362,1900577,2023,08/27/2023 03:43:14 PM,41.882539542,-87.627850543,"(41.882539542, -87.627850543)",22,14310,38,92,36,41,22,93
13207428,JG419466,08/24/2023 01:50:00 PM,023XX W SHAKESPEARE AVE,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1432,014,32,22,06,1160197,1914327,2023,09/13/2023 03:41:39 PM,41.920619959,-87.686828106,"(41.920619959, -87.686828106)",16,22535,23,324,40,1,7,180
13285975,JG514735,11/23/2023 03:25:00 AM,0000X W DIVISION ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,true,false,1824,018,2,8,15,1175901,1908369,2023,12/01/2023 03:41:15 PM,41.903931582,-87.629308553,"(41.903931582, -87.629308553)",22,14926,37,17,11,54,14,197
13159391,JG363323,07/31/2023 11:30:00 AM,046XX W DIVERSEY AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,2521,025,31,20,06,1144875,1918210,2023,08/19/2023 03:40:26 PM,41.931578463,-87.743026506,"(41.931578463, -87.743026506)",7,22615,19,305,17,2,6,176
13157679,JG361452,07/29/2023 11:50:00 PM,103XX S FOREST AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0512,005,9,49,08B,1180074,1836444,2023,08/19/2023 03:40:26 PM,41.706468217,-87.616184739,"(41.706468217, -87.616184739)",30,21861,45,236,43,19,10,256
12969934,JG137175,01/17/2023 08:00:00 PM,0000X N WACKER DR,0530,ASSAULT,AGGRAVATED - OTHER DANGEROUS WEAPON,COMMERCIAL / BUSINESS OFFICE,false,false,0122,001,42,32,04A,1173934,1900390,2023,08/19/2023 03:40:26 PM,41.882080827,-87.636771693,"(41.882080827, -87.636771693)",22,14914,38,92,36,46,22,79
13133953,JG333210,07/08/2023 06:10:00 PM,054XX W HURON ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1524,015,37,25,07,1139963,1904102,2023,08/19/2023 03:40:26 PM,41.892955897,-87.761423229,"(41.892955897, -87.761423229)",4,22216,26,673,45,32,25,67
13129865,JG328255,07/04/2023 08:00:00 PM,020XX N BISSELL ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,ALLEY,false,false,1812,018,43,7,07,1169634,1913730,2023,08/19/2023 03:40:26 PM,41.918781298,-87.652172223,"(41.918781298, -87.652172223)",51,21190,68,744,34,16,14,149
13214422,JG426713,09/16/2023 12:06:00 PM,073XX N WINCHESTER AVE,4651,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER NEW ADDRESS,APARTMENT,false,false,2424,024,49,1,26,1162043,1948924,2023,09/24/2023 03:42:42 PM,42.015517282,-87.679074821,"(42.015517282, -87.679074821)",3,21853,10,52,5,9,11,33
13253668,JG475890,10/23/2023 10:30:00 PM,023XX N CALIFORNIA AVE,0460,BATTERY,SIMPLE,APARTMENT,false,true,1414,014,1,22,08B,1157311,1915583,2023,10/31/2023 03:41:39 PM,41.924125733,-87.697397656,"(41.924125733, -87.697397656)",15,22535,23,322,41,1,7,182
13095613,JG287564,06/04/2023 09:30:00 AM,028XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0133,001,4,35,07,1179375,1886199,2023,08/19/2023 03:40:26 PM,41.843016958,-87.61722727,"(41.843016958, -87.61722727)",1,21194,1,560,10,40,22,163
13172199,JG378078,08/04/2023 01:00:00 AM,101XX S MAY ST,0820,THEFT,$500 AND UNDER,APARTMENT,false,false,2232,022,21,73,06,1170443,1837530,2023,08/19/2023 03:40:26 PM,41.709663053,-87.651421522,"(41.709663053, -87.651421522)",45,22212,72,594,22,13,9,253
13226355,JG442885,09/28/2023 05:46:00 PM,030XX E CHELTENHAM PL,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0421,004,7,46,08A,1197918,1853594,2023,10/06/2023 03:43:01 PM,41.75310285,-87.550270556,"(41.75310285, -87.550270556)",43,22538,42,505,37,24,19,225
13006167,JG180429,03/10/2023 09:30:00 AM,059XX N RIDGE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,false,false,2012,020,40,77,14,1164087,1939861,2023,08/19/2023 03:40:26 PM,41.99060508,-87.671811275,"(41.99060508, -87.671811275)",46,4451,76,538,24,14,2,55
13046520,JG228241,04/18/2023 01:00:00 PM,077XX S PHILLIPS AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0421,004,7,43,14,1193871,1854214,2023,08/19/2023 03:40:26 PM,41.754904299,-87.565080649,"(41.754904299, -87.565080649)",43,22538,39,246,37,24,19,225
13221662,JG437451,09/24/2023 04:57:00 PM,035XX W 73RD ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,false,0835,008,17,66,08A,1153993,1855972,2023,10/02/2023 03:42:57 PM,41.76061279,-87.711176072,"(41.76061279, -87.711176072)",6,21867,64,349,31,58,13,208
13284717,JG512229,11/16/2023 08:00:00 AM,002XX W JACKSON BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,HOTEL / MOTEL,false,false,0122,001,42,32,14,1174621,1898950,2023,11/24/2023 03:40:59 PM,41.87811405,-87.634292126,"(41.87811405, -87.634292126)",48,14914,38,92,36,46,22,79
13235728,JG454262,10/07/2023 06:40:00 AM,020XX W BARRY AVE,0810,THEFT,OVER $500,STREET,false,false,1931,019,32,5,06,1162231,1920581,2023,10/15/2023 03:42:41 PM,41.937739008,-87.679179468,"(41.937739008, -87.679179468)",16,21538,46,616,40,39,5,172
13312177,JG546341,12/18/2023 08:41:00 PM,075XX S GREEN ST,1822,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS OVER 10 GRAMS,STREET,true,false,0621,006,17,71,18,1171946,1854758,2023,12/26/2023 03:41:46 PM,41.756906271,-87.645413059,"(41.756906271, -87.645413059)",17,21554,70,572,31,59,20,229
13149774,JG351921,07/22/2023 02:00:00 AM,043XX W MADISON ST,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,false,false,1115,011,28,26,08B,1147559,1899663,2023,08/19/2023 03:40:26 PM,41.880632459,-87.733639652,"(41.880632459, -87.733639652)",11,21572,27,619,23,30,16,100
12999181,JG172257,03/03/2023 08:40:00 AM,088XX S BUFFALO AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0424,004,10,46,14,1199577,1847039,2023,08/19/2023 03:40:26 PM,41.735073873,-87.544411341,"(41.735073873, -87.544411341)",47,21202,42,509,47,25,19,239
13208729,JG421537,09/12/2023 03:45:00 PM,077XX S SOUTH SHORE DR,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,true,false,0421,004,7,43,04B,1197350,1854631,2023,03/26/2024 03:40:27 PM,41.755962618,-87.55231751,"(41.755962618, -87.55231751)",43,22538,39,421,37,24,19,225
13150481,JG352457,07/23/2023 06:05:00 AM,072XX S MARSHFIELD AVE,143C,WEAPONS VIOLATION,UNLAWFUL POSSESSION - AMMUNITION,RESIDENCE,false,false,0735,007,17,67,15,1166596,1856670,2023,08/19/2023 03:40:26 PM,41.762268782,-87.664965474,"(41.762268782, -87.664965474)",17,22257,65,433,31,23,17,7
13191087,JG400906,08/28/2023 12:00:00 AM,0000X W 79TH ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESTAURANT,false,false,0623,006,6,69,11,1177161,1852624,2023,09/04/2023 03:42:34 PM,41.750934303,-87.626365331,"(41.750934303, -87.626365331)",31,21554,67,495,32,59,20,228
13133231,JG330857,07/07/2023 01:09:00 AM,050XX W 55TH ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,AIRPORT PARKING LOT,false,false,0814,008,23,56,11,1143591,1867678,2023,08/19/2023 03:40:26 PM,41.792936194,-87.749008923,"(41.792936194, -87.749008923)",35,22268,53,86,6,7,13,271
13207385,JG420549,09/11/2023 12:00:00 AM,063XX N TROY ST,0810,THEFT,OVER $500,APARTMENT,false,false,2413,024,50,2,06,1154211,1941784,2023,09/18/2023 03:42:32 PM,41.996085473,-87.708085888,"(41.996085473, -87.708085888)",42,4450,20,30,27,50,11,52
12992193,JG163828,02/23/2023 06:30:00 PM,026XX W PETERSON AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2413,024,40,2,07,1157445,1939758,2023,08/19/2023 03:40:26 PM,41.990460631,-87.696244895,"(41.990460631, -87.696244895)",42,4450,20,31,24,50,11,52
13297983,JG529110,12/05/2023 04:00:00 AM,005XX N STATE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,1831,018,42,8,14,1176273,1904005,2023,12/13/2023 03:41:38 PM,41.891948167,-87.628073894,"(41.891948167, -87.628073894)",22,21182,37,626,36,6,14,74
13223625,JG439900,09/25/2023 01:12:00 PM,062XX S COTTAGE GROVE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,false,true,0313,003,20,42,08A,1182636,1863808,2023,10/03/2023 03:42:23 PM,41.781499104,-87.605955856,"(41.781499104, -87.605955856)",53,22260,9,471,4,60,18,275
13258479,JG481678,10/26/2023 10:30:00 AM,078XX S VINCENNES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CTA PARKING LOT / GARAGE / OTHER PROPERTY,false,false,0623,006,17,69,14,1175130,1853144,2023,11/03/2023 03:41:45 PM,41.752406801,-87.633792381,"(41.752406801, -87.633792381)",17,21554,67,495,31,59,20,228
13317083,JG552371,12/23/2023 04:11:00 PM,0000X W 110TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,true,true,0513,005,9,49,08B,1177984,1831696,2023,12/21/2024 03:40:46 PM,41.693486542,-87.623981394,"(41.693486542, -87.623981394)",45,21861,45,524,22,19,10,260
13191432,JG401335,08/27/2023 08:00:00 PM,028XX N MOZART ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,false,false,1411,014,35,21,06,1156891,1918642,2023,09/04/2023 03:42:34 PM,41.932528392,-87.698857737,"(41.932528392, -87.698857737)",15,22535,22,466,20,39,7,174
13008207,JG182920,03/10/2023 09:00:00 AM,090XX S MORGAN ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,false,false,2222,022,21,73,14,1171232,1844927,2023,08/19/2023 03:40:26 PM,41.72994432,-87.648316551,"(41.72994432, -87.648316551)",18,21554,72,151,13,59,9,244
13065323,JG251397,05/07/2023 01:49:00 PM,083XX S HOLLAND RD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,false,0622,006,21,44,14,1175643,1849595,2023,08/19/2023 03:40:26 PM,41.742656445,-87.632018466,"(41.742656445, -87.632018466)",18,21554,40,1,13,59,20,236
